MunID,pct_change,year_pair
44065,5.874296510006772,2022-2023
46000,3.630800611932687,2022-2023
46002,2.540495031923455,2022-2023
46011,4.202841221392658,2022-2023
46020,3.3519109703054606,2022-2023
46024,2.8411975850170954,2022-2023
47000,6.4627200633444595,2022-2023
47002,9.248996488588014,2022-2023
47003,6.155711132316358,2022-2023
47007,6.956582542116382,2022-2023
47015,4.316362009744395,2022-2023
47018,2.156260881853201,2022-2023
47023,5.09272741690619,2022-2023
47030,4.960105758473384,2022-2023
47041,8.06714007634003,2022-2023
47046,3.8486758782049026,2022-2023
47048,4.295379582928146,2022-2023
47050,6.5384481534159224,2022-2023
47063,3.210385541812593,2022-2023
47064,3.5331580835090444,2022-2023
47068,3.2923992502437245,2022-2023
47077,5.030690264755509,2022-2023
47091,1.1846637977817078,2022-2023
47096,3.2041975557950892,2022-2023
47098,0.9595631138139675,2022-2023
48001,3.9929589354610773,2022-2023
48017,1.580857327945721,2022-2023
48019,4.117378155196602,2022-2023
48021,2.333069499941925,2022-2023
48022,5.856684557891216,2022-2023
48026,9.601561270821051,2022-2023
48031,4.907727015539678,2022-2023
48034,8.527384876354912,2022-2023
48044,4.3531812098242835,2022-2023
48050,5.838507799769196,2022-2023
48069,5.647070050253823,2022-2023
49003,6.378566038915279,2022-2023
49005,13.008442490797748,2022-2023
49012,10.100886498545252,2022-2023
49014,2.5872482173027977,2022-2023
49018,5.791294668529533,2022-2023
49019,3.4286861209539388,2022-2023
49022,3.9873449724794354,2022-2023
49024,5.52408776895219,2022-2023
49028,4.967688904855372,2022-2023
49031,5.057584977192415,2022-2023
49032,4.199128583847153,2022-2023
49036,5.113662718552642,2022-2023
49039,6.47832359489552,2022-2023
49041,4.271412265324654,2022-2023
49046,6.886683129644096,2022-2023
49048,6.17343589177788,2022-2023
49051,3.4655571398518035,2022-2023
49054,7.346422904407432,2022-2023
49056,8.281080416645132,2022-2023
49058,7.370265820914629,2022-2023
49066,8.296164944012547,2022-2023
49071,6.648025004970447,2022-2023
51011,1.2550745074388572,2022-2023
51015,-82.97223779772524,2022-2023
51021,3.862614442819221,2022-2023
51025,5.009872409687251,2022-2023
51026,3.4548025110194067,2022-2023
51028,6.569373272259914,2022-2023
51034,14.642390606434091,2022-2023
52001,3.845511956318058,2022-2023
52003,3.215493231888493,2022-2023
52004,6.457281702974933,2022-2023
52007,8.385435886140401,2022-2023
52019,4.062201531116431,2022-2023
52026,2.894745906861298,2022-2023
52028,2.847194659013424,2022-2023
52031,4.4153652630707025,2022-2023
52092,6.207883163222969,2022-2023
53005,5.042374458314394,2022-2023
54001,0.4690890933184812,2022-2023
54006,1.9939811415621487,2022-2023
54008,10.480759393259026,2022-2023
54010,2.7658684798706483,2022-2023
54014,2.4266487762517284,2022-2023
54021,3.016589287613491,2022-2023
54024,5.018971458163205,2022-2023
54026,-1.040304219347963,2022-2023
54029,3.765905664551914,2022-2023
54032,-26.305656207041284,2022-2023
54034,3.847434765956738,2022-2023
54036,2.707330015919581,2022-2023
54038,11.539735930518601,2022-2023
54042,3.9611002368461623,2022-2023
54047,3.969393442899853,2022-2023
54049,7.437034636856424,2022-2023
54052,0.3796873321780597,2022-2023
54054,4.263595614443302,2022-2023
54056,3.483649104593823,2022-2023
54058,1.902295361333963,2022-2023
54062,3.5115318467749304,2022-2023
54066,4.915658043737223,2022-2023
54068,6.662581527384372,2022-2023
56014,29.374492285392684,2022-2023
56027,3.028320339743206,2022-2023
56031,3.718767418328659,2022-2023
56037,4.939288723125286,2022-2023
56048,3.1231455338439336,2022-2023
56052,4.082171060731309,2022-2023
56056,3.480810655599463,2022-2023
56065,2.4069324843850293,2022-2023
56066,2.821701999394116,2022-2023
56070,2.792715011183097,2022-2023
56073,0.4000817835386998,2022-2023
56076,3.3350346688717067,2022-2023
56077,3.532387969202256,2022-2023
57001,-8.390342475845666,2022-2023
57004,10.17807273351589,2022-2023
57006,6.712105007786164,2022-2023
57008,4.160842524852496,2022-2023
57011,4.149731467932946,2022-2023
57014,4.093130834469729,2022-2023
57016,5.846831816761826,2022-2023
57019,4.1207099620136844,2022-2023
57021,2.099691715100027,2022-2023
57023,7.1283636610989785,2022-2023
57028,1.3917999377389143,2022-2023
57038,6.210709328113814,2022-2023
57039,4.544675719860298,2022-2023
57040,11.208973675511558,2022-2023
57041,5.38339554073182,2022-2023
57051,0.6895168034638168,2022-2023
57061,3.9979120246191266,2022-2023
57066,4.157507937565221,2022-2023
57076,2.313589875161084,2022-2023
57079,15.042813233546537,2022-2023
57091,7.591032061427018,2022-2023
57096,5.655715163662556,2022-2023
58001,4.148552461240067,2022-2023
58004,2.2626133496392824,2022-2023
58007,4.6928214074559955,2022-2023
58012,22.91968196575256,2022-2023
58016,13.104172841316025,2022-2023
58019,2.5853248490545573,2022-2023
58028,2.9945974866167107,2022-2023
58034,6.775687732228462,2022-2023
58041,4.6285541233599385,2022-2023
58051,3.036065877346424,2022-2023
58054,3.4895513508055163,2022-2023
58058,4.9307617956438134,2022-2023
58059,2.012935076520445,2022-2023
59001,4.033805784321304,2022-2023
59011,2.2679841631995705,2022-2023
59012,4.448898578115235,2022-2023
59016,4.328978902339249,2022-2023
59019,5.195631760001755,2022-2023
59024,9.40972259031244,2022-2023
59031,7.632834396363093,2022-2023
59040,7.392785589364791,2022-2023
59042,4.054819318218552,2022-2023
59045,0.7124257338850646,2022-2023
60008,3.2746984122200513,2022-2023
60011,4.823339007383411,2022-2023
60021,3.174251745354147,2022-2023
60025,2.8922890364068077,2022-2023
60034,2.218353328275526,2022-2023
60040,2.738674414349673,2022-2023
60042,1.3409918428406107,2022-2023
60049,4.3796090258749105,2022-2023
